t	x	y	r	vx	vy	v
898.25	7105051.50	390771008.00	390835595.17	7909.68	-2.34	7909.68
898.50	7107029.00	390771008.00	390835631.12	7909.68	-2.34	7909.68
898.75	7109006.50	390771008.00	390835667.09	7909.68	-2.35	7909.68
899.00	7110984.00	390771008.00	390835703.06	7909.68	-2.35	7909.68
899.25	7112961.50	390771008.00	390835739.04	7909.68	-2.35	7909.68
899.50	7114939.00	390771008.00	390835775.04	7909.68	-2.35	7909.68
899.75	7116916.50	390771008.00	390835811.04	7909.68	-2.35	7909.68
900.00	7118894.00	390771008.00	390835847.06	7909.68	-2.35	7909.68
900.25	7120871.50	390771008.00	390835883.08	7909.68	-2.35	7909.68
900.50	7122849.00	390771008.00	390835919.12	7909.68	-2.35	7909.68
900.75	7124826.50	390771008.00	390835955.16	7909.68	-2.35	7909.68
901.00	7126804.00	390771008.00	390835991.21	7909.68	-2.35	7909.68
901.25	7128781.50	390771008.00	390836027.28	7909.68	-2.35	7909.68
901.50	7130759.00	390771008.00	390836063.35	7909.68	-2.35	7909.68
901.75	7132736.50	390771008.00	390836099.44	7909.68	-2.35	7909.68
902.00	7134714.00	390771008.00	390836135.53	7909.68	-2.35	7909.68
902.25	7136691.50	390771008.00	390836171.64	7909.68	-2.35	7909.68
902.50	7138669.00	390771008.00	390836207.75	7909.68	-2.36	7909.68
902.75	7140646.50	390771008.00	390836243.87	7909.68	-2.36	7909.68
903.00	7142624.00	390771008.00	390836280.01	7909.68	-2.36	7909.68
903.25	7144601.50	390771008.00	390836316.15	7909.68	-2.36	7909.68
903.50	7146579.00	390771008.00	390836352.31	7909.68	-2.36	7909.68
903.75	7148556.50	390771008.00	390836388.47	7909.68	-2.36	7909.68
904.00	7150534.00	390771008.00	390836424.65	7909.68	-2.36	7909.68
904.25	7152511.50	390771008.00	390836460.83	7909.68	-2.36	7909.68
904.50	7154489.00	390771008.00	390836497.02	7909.68	-2.36	7909.68
904.75	7156466.50	390771008.00	390836533.23	7909.68	-2.36	7909.68
905.00	7158444.00	390771008.00	390836569.44	7909.68	-2.36	7909.68
905.25	7160421.50	390771008.00	390836605.67	7909.68	-2.36	7909.68
905.50	7162399.00	390771008.00	390836641.90	7909.68	-2.36	7909.68
905.75	7164376.50	390771008.00	390836678.15	7909.68	-2.36	7909.68
906.00	7166354.00	390771008.00	390836714.40	7909.68	-2.36	7909.68
906.25	7168331.50	390771008.00	390836750.66	7909.68	-2.37	7909.68
906.50	7170309.00	390771008.00	390836786.94	7909.68	-2.37	7909.68
906.75	7172286.50	390771008.00	390836823.22	7909.68	-2.37	7909.68
907.00	7174264.00	390771008.00	390836859.52	7909.68	-2.37	7909.68
907.25	7176241.50	390771008.00	390836895.82	7909.68	-2.37	7909.68
907.50	7178219.00	390771008.00	390836932.14	7909.68	-2.37	7909.68
907.75	7180196.50	390771008.00	390836968.46	7909.68	-2.37	7909.68
908.00	7182174.00	390771008.00	390837004.79	7909.68	-2.37	7909.68
908.25	7184151.50	390771008.00	390837041.14	7909.68	-2.37	7909.68
908.50	7186129.00	390771008.00	390837077.49	7909.68	-2.37	7909.68
908.75	7188106.50	390771008.00	390837113.86	7909.68	-2.37	7909.68
909.00	7190084.00	390771008.00	390837150.23	7909.68	-2.37	7909.68
909.25	7192061.50	390771008.00	390837186.62	7909.68	-2.37	7909.68
909.50	7194039.00	390771008.00	390837223.01	7909.68	-2.37	7909.68
909.75	7196016.50	390771008.00	390837259.41	7909.68	-2.37	7909.68
910.00	7197994.00	390771008.00	390837295.83	7909.68	-2.37	7909.68
910.25	7199971.50	390771008.00	390837332.25	7909.68	-2.38	7909.68
910.50	7201949.00	390771008.00	390837368.69	7909.68	-2.38	7909.68
910.75	7203926.50	390771008.00	390837405.13	7909.68	-2.38	7909.68
911.00	7205904.00	390771008.00	390837441.59	7909.68	-2.38	7909.68
911.25	7207881.50	390771008.00	390837478.05	7909.68	-2.38	7909.68
911.50	7209859.00	390771008.00	390837514.53	7909.68	-2.38	7909.68
911.75	7211836.50	390771008.00	390837551.01	7909.68	-2.38	7909.68
912.00	7213814.00	390771008.00	390837587.50	7909.68	-2.38	7909.68
912.25	7215791.50	390771008.00	390837624.01	7909.68	-2.38	7909.68
912.50	7217769.00	390771008.00	390837660.52	7909.68	-2.38	7909.68
912.75	7219746.50	390771008.00	390837697.05	7909.68	-2.38	7909.68
913.00	7221724.00	390771008.00	390837733.58	7909.68	-2.38	7909.68
913.25	7223701.50	390771008.00	390837770.13	7909.68	-2.38	7909.68
913.50	7225679.00	390771008.00	390837806.68	7909.68	-2.38	7909.68
913.75	7227656.50	390771008.00	390837843.24	7909.68	-2.38	7909.68
914.00	7229634.00	390771008.00	390837879.82	7909.68	-2.39	7909.68
914.25	7231611.50	390771008.00	390837916.40	7909.68	-2.39	7909.68
914.50	7233589.00	390771008.00	390837953.00	7909.68	-2.39	7909.68
914.75	7235566.50	390771008.00	390837989.60	7909.68	-2.39	7909.68
915.00	7237544.00	390771008.00	390838026.22	7909.68	-2.39	7909.68
915.25	7239521.50	390771008.00	390838062.84	7909.68	-2.39	7909.68
915.50	7241499.00	390771008.00	390838099.47	7909.68	-2.39	7909.68
915.75	7243476.50	390771008.00	390838136.12	7909.68	-2.39	7909.68
916.00	7245454.00	390771008.00	390838172.77	7909.68	-2.39	7909.68
916.25	7247431.50	390771008.00	390838209.44	7909.68	-2.39	7909.68
916.50	7249409.00	390771008.00	390838246.11	7909.68	-2.39	7909.68
916.75	7251386.50	390771008.00	390838282.80	7909.68	-2.39	7909.68
917.00	7253364.00	390771008.00	390838319.49	7909.68	-2.39	7909.68
917.25	7255341.50	390771008.00	390838356.20	7909.68	-2.39	7909.68
917.50	7257319.00	390771008.00	390838392.91	7909.68	-2.39	7909.68
917.75	7259296.50	390771008.00	390838429.63	7909.68	-2.40	7909.68
918.00	7261274.00	390771008.00	390838466.37	7909.68	-2.40	7909.68
918.25	7263251.50	390771008.00	390838503.11	7909.68	-2.40	7909.68
918.50	7265229.00	390771008.00	390838539.87	7909.68	-2.40	7909.68
918.75	7267206.50	390771008.00	390838576.63	7909.68	-2.40	7909.68
919.00	7269184.00	390771008.00	390838613.41	7909.68	-2.40	7909.68
919.25	7271161.50	390771008.00	390838650.19	7909.68	-2.40	7909.68
919.50	7273139.00	390771008.00	390838686.99	7909.68	-2.40	7909.68
919.75	7275116.50	390771008.00	390838723.79	7909.68	-2.40	7909.68
920.00	7277094.00	390771008.00	390838760.60	7909.68	-2.40	7909.68
920.25	7279071.50	390771008.00	390838797.43	7909.68	-2.40	7909.68
920.50	7281049.00	390771008.00	390838834.26	7909.68	-2.40	7909.68
920.75	7283026.50	390771008.00	390838871.11	7909.68	-2.40	7909.68
921.00	7285004.00	390771008.00	390838907.96	7909.68	-2.40	7909.68
921.25	7286981.50	390771008.00	390838944.83	7909.68	-2.40	7909.68
921.50	7288959.00	390771008.00	390838981.70	7909.68	-2.40	7909.68
921.75	7290936.50	390771008.00	390839018.58	7909.68	-2.41	7909.68
922.00	7292914.00	390771008.00	390839055.48	7909.68	-2.41	7909.68
922.25	7294891.50	390771008.00	390839092.38	7909.68	-2.41	7909.68
922.50	7296869.00	390771008.00	390839129.30	7909.68	-2.41	7909.68
922.75	7298846.50	390771008.00	390839166.22	7909.68	-2.41	7909.68
923.00	7300824.00	390771008.00	390839203.16	7909.68	-2.41	7909.68
923.25	7302801.50	390771008.00	390839240.10	7909.68	-2.41	7909.68
923.50	7304779.00	390771008.00	390839277.06	7909.68	-2.41	7909.68
923.75	7306756.50	390771008.00	390839314.02	7909.68	-2.41	7909.68
924.00	7308734.00	390771008.00	390839350.99	7909.68	-2.41	7909.68
924.25	7310711.50	390771008.00	390839387.98	7909.68	-2.41	7909.68
924.50	7312689.00	390771008.00	390839424.97	7909.68	-2.41	7909.68
924.75	7314666.50	390771008.00	390839461.98	7909.68	-2.41	7909.68
925.00	7316644.00	390771008.00	390839498.99	7909.68	-2.41	7909.68
925.25	7318621.50	390771008.00	390839536.02	7909.68	-2.41	7909.68
925.50	7320599.00	390771008.00	390839573.05	7909.68	-2.42	7909.68
925.75	7322576.50	390771008.00	390839610.10	7909.68	-2.42	7909.68
926.00	7324554.00	390771008.00	390839647.15	7909.68	-2.42	7909.68
926.25	7326531.50	390771008.00	390839684.21	7909.68	-2.42	7909.68
926.50	7328509.00	390771008.00	390839721.29	7909.68	-2.42	7909.68
926.75	7330486.50	390771008.00	390839758.37	7909.68	-2.42	7909.68
927.00	7332464.00	390771008.00	390839795.47	7909.68	-2.42	7909.68
927.25	7334441.50	390771008.00	390839832.57	7909.68	-2.42	7909.68
927.50	7336419.00	390771008.00	390839869.69	7909.68	-2.42	7909.68
927.75	7338396.50	390771008.00	390839906.81	7909.68	-2.42	7909.68
928.00	7340374.00	390771008.00	390839943.95	7909.68	-2.42	7909.68
928.25	7342351.50	390771008.00	390839981.09	7909.68	-2.42	7909.68
928.50	7344329.00	390771008.00	390840018.25	7909.68	-2.42	7909.68
928.75	7346306.50	390771008.00	390840055.41	7909.68	-2.42	7909.68
929.00	7348284.00	390771008.00	390840092.58	7909.68	-2.42	7909.68
929.25	7350261.50	390771008.00	390840129.77	7909.68	-2.43	7909.68
929.50	7352239.00	390771008.00	390840166.96	7909.68	-2.43	7909.68
929.75	7354216.50	390771008.00	390840204.17	7909.68	-2.43	7909.68
930.00	7356194.00	390771008.00	390840241.38	7909.68	-2.43	7909.68
930.25	7358171.50	390771008.00	390840278.61	7909.68	-2.43	7909.68
930.50	7360149.00	390771008.00	390840315.84	7909.68	-2.43	7909.68
930.75	7362126.50	390771008.00	390840353.09	7909.68	-2.43	7909.68
931.00	7364104.00	390771008.00	390840390.34	7909.68	-2.43	7909.68
931.25	7366081.50	390771008.00	390840427.60	7909.68	-2.43	7909.68
931.50	7368059.00	390771008.00	390840464.88	7909.68	-2.43	7909.68
931.75	7370036.50	390771008.00	390840502.16	7909.68	-2.43	7909.68
932.00	7372014.00	390771008.00	390840539.46	7909.68	-2.43	7909.68
932.25	7373991.50	390771008.00	390840576.76	7909.68	-2.43	7909.68
932.50	7375969.00	390771008.00	390840614.08	7909.68	-2.43	7909.68
932.75	7377946.50	390771008.00	390840651.40	7909.68	-2.43	7909.68
933.00	7379924.00	390771008.00	390840688.74	7909.68	-2.43	7909.68
933.25	7381901.50	390771008.00	390840726.08	7909.68	-2.44	7909.68
933.50	7383879.00	390771008.00	390840763.43	7909.68	-2.44	7909.68
933.75	7385856.50	390771008.00	390840800.80	7909.68	-2.44	7909.68
934.00	7387834.00	390771008.00	390840838.17	7909.68	-2.44	7909.68
934.25	7389811.50	390771008.00	390840875.56	7909.68	-2.44	7909.68
934.50	7391789.00	390771008.00	390840912.95	7909.68	-2.44	7909.68
934.75	7393766.50	390771008.00	390840950.36	7909.68	-2.44	7909.68
935.00	7395744.00	390771008.00	390840987.77	7909.68	-2.44	7909.68
935.25	7397721.50	390771008.00	390841025.20	7909.68	-2.44	7909.68
935.50	7399699.00	390771008.00	390841062.63	7909.68	-2.44	7909.68
935.75	7401676.50	390771008.00	390841100.08	7909.68	-2.44	7909.68
936.00	7403654.00	390771008.00	390841137.53	7909.68	-2.44	7909.68
936.25	7405631.50	390771008.00	390841174.99	7909.68	-2.44	7909.68
936.50	7407609.00	390771008.00	390841212.47	7909.68	-2.44	7909.68
936.75	7409586.50	390771008.00	390841249.95	7909.68	-2.44	7909.68
937.00	7411564.00	390771008.00	390841287.45	7909.68	-2.45	7909.68
937.25	7413541.50	390771008.00	390841324.95	7909.68	-2.45	7909.68
937.50	7415519.00	390771008.00	390841362.47	7909.68	-2.45	7909.68
937.75	7417496.50	390771008.00	390841399.99	7909.68	-2.45	7909.68
938.00	7419474.00	390771008.00	390841437.53	7909.68	-2.45	7909.68
938.25	7421451.50	390771008.00	390841475.07	7909.68	-2.45	7909.68
938.50	7423429.00	390771008.00	390841512.63	7909.68	-2.45	7909.68
938.75	7425406.50	390771008.00	390841550.19	7909.68	-2.45	7909.68
939.00	7427384.00	390771008.00	390841587.76	7909.68	-2.45	7909.68
939.25	7429361.50	390771008.00	390841625.35	7909.68	-2.45	7909.68
939.50	7431339.00	390771008.00	390841662.94	7909.68	-2.45	7909.68
939.75	7433316.50	390771008.00	390841700.55	7909.68	-2.45	7909.68
940.00	7435294.00	390771008.00	390841738.16	7909.68	-2.45	7909.68
940.25	7437271.50	390771008.00	390841775.79	7909.68	-2.45	7909.68
940.50	7439249.00	390771008.00	390841813.42	7909.68	-2.45	7909.68
940.75	7441226.50	390771008.00	390841851.07	7909.68	-2.46	7909.68
941.00	7443204.00	390771008.00	390841888.72	7909.68	-2.46	7909.68
941.25	7445181.50	390771008.00	390841926.39	7909.68	-2.46	7909.68
941.50	7447159.00	390771008.00	390841964.06	7909.68	-2.46	7909.68
941.75	7449136.50	390771008.00	390842001.74	7909.68	-2.46	7909.68
942.00	7451114.00	390771008.00	390842039.44	7909.68	-2.46	7909.68
942.25	7453091.50	390771008.00	390842077.14	7909.68	-2.46	7909.68
942.50	7455069.00	390771008.00	390842114.86	7909.68	-2.46	7909.68
942.75	7457046.50	390771008.00	390842152.58	7909.68	-2.46	7909.68
943.00	7459024.00	390771008.00	390842190.32	7909.68	-2.46	7909.68
943.25	7461001.50	390771008.00	390842228.06	7909.68	-2.46	7909.68
943.50	7462979.00	390771008.00	390842265.82	7909.68	-2.46	7909.68
943.75	7464956.50	390771008.00	390842303.58	7909.68	-2.46	7909.68
944.00	7466934.00	390771008.00	390842341.36	7909.68	-2.46	7909.68
944.25	7468911.50	390771008.00	390842379.14	7909.68	-2.46	7909.68
944.50	7470889.00	390771008.00	390842416.94	7909.68	-2.46	7909.68
944.75	7472866.50	390771008.00	390842454.74	7909.68	-2.47	7909.68
945.00	7474844.00	390771008.00	390842492.55	7909.68	-2.47	7909.68
945.25	7476821.50	390771008.00	390842530.38	7909.68	-2.47	7909.68
945.50	7478799.00	390771008.00	390842568.21	7909.68	-2.47	7909.68
945.75	7480776.50	390771008.00	390842606.06	7909.68	-2.47	7909.68
946.00	7482754.00	390771008.00	390842643.91	7909.68	-2.47	7909.68
946.25	7484731.50	390771008.00	390842681.78	7909.68	-2.47	7909.68
946.50	7486709.00	390771008.00	390842719.65	7909.68	-2.47	7909.68
946.75	7488686.50	390771008.00	390842757.54	7909.68	-2.47	7909.68
947.00	7490664.00	390771008.00	390842795.43	7909.68	-2.47	7909.68
947.25	7492641.50	390771008.00	390842833.34	7909.68	-2.47	7909.68
947.50	7494619.00	390771008.00	390842871.25	7909.68	-2.47	7909.68
947.75	7496596.50	390771008.00	390842909.18	7909.68	-2.47	7909.68
948.00	7498574.00	390771008.00	390842947.11	7909.68	-2.47	7909.68
948.25	7500551.50	390771008.00	390842985.05	7909.68	-2.47	7909.68
948.50	7502529.00	390771008.00	390843023.01	7909.68	-2.48	7909.68
948.75	7504506.50	390771008.00	390843060.97	7909.68	-2.48	7909.68
949.00	7506484.00	390771008.00	390843098.95	7909.68	-2.48	7909.68
949.25	7508461.50	390771008.00	390843136.93	7909.68	-2.48	7909.68
949.50	7510439.00	390771008.00	390843174.93	7909.68	-2.48	7909.68
949.75	7512416.50	390771008.00	390843212.93	7909.68	-2.48	7909.68
950.00	7514394.00	390771008.00	390843250.95	7909.68	-2.48	7909.68
950.25	7516371.50	390771008.00	390843288.97	7909.68	-2.48	7909.68
950.50	7518349.00	390771008.00	390843327.01	7909.68	-2.48	7909.68
950.75	7520326.50	390771008.00	390843365.05	7909.68	-2.48	7909.68
951.00	7522304.00	390771008.00	390843403.11	7909.68	-2.48	7909.68
951.25	7524281.50	390771008.00	390843441.17	7909.68	-2.48	7909.68
951.50	7526259.00	390771008.00	390843479.24	7909.68	-2.48	7909.68
951.75	7528236.50	390771008.00	390843517.33	7909.68	-2.48	7909.68
952.00	7530214.00	390771008.00	390843555.42	7909.68	-2.48	7909.68
952.25	7532191.50	390771008.00	390843593.53	7909.68	-2.49	7909.68
952.50	7534169.00	390771008.00	390843631.64	7909.68	-2.49	7909.68
952.75	7536146.50	390771008.00	390843669.77	7909.68	-2.49	7909.68
953.00	7538124.00	390771008.00	390843707.90	7909.68	-2.49	7909.68
953.25	7540101.50	390771008.00	390843746.05	7909.68	-2.49	7909.68
953.50	7542079.00	390771008.00	390843784.20	7909.68	-2.49	7909.68
953.75	7544056.50	390771008.00	390843822.37	7909.68	-2.49	7909.68
954.00	7546034.00	390771008.00	390843860.54	7909.68	-2.49	7909.68
954.25	7548011.50	390771008.00	390843898.73	7909.68	-2.49	7909.68
954.50	7549989.00	390771008.00	390843936.92	7909.68	-2.49	7909.68
954.75	7551966.50	390771008.00	390843975.12	7909.68	-2.49	7909.68
955.00	7553944.00	390771008.00	390844013.34	7909.68	-2.49	7909.68
955.25	7555921.50	390771008.00	390844051.56	7909.68	-2.49	7909.68
955.50	7557899.00	390771008.00	390844089.80	7909.68	-2.49	7909.68
955.75	7559876.50	390771008.00	390844128.04	7909.68	-2.49	7909.68
956.00	7561854.00	390771008.00	390844166.30	7909.68	-2.49	7909.68
956.25	7563831.50	390771008.00	390844204.56	7909.68	-2.50	7909.68
956.50	7565809.00	390771008.00	390844242.84	7909.68	-2.50	7909.68
956.75	7567786.50	390771008.00	390844281.12	7909.68	-2.50	7909.68
957.00	7569764.00	390771008.00	390844319.42	7909.68	-2.50	7909.68
957.25	7571741.50	390771008.00	390844357.72	7909.68	-2.50	7909.68
957.50	7573719.00	390771008.00	390844396.04	7909.68	-2.50	7909.68
957.75	7575696.50	390771008.00	390844434.36	7909.68	-2.50	7909.68
958.00	7577674.00	390771008.00	390844472.70	7909.68	-2.50	7909.68
958.25	7579651.50	390771008.00	390844511.04	7909.68	-2.50	7909.68
958.50	7581629.00	390771008.00	390844549.39	7909.68	-2.50	7909.68
958.75	7583606.50	390771008.00	390844587.76	7909.68	-2.50	7909.68
959.00	7585584.00	390771008.00	390844626.13	7909.68	-2.50	7909.68
959.25	7587561.50	390771008.00	390844664.52	7909.68	-2.50	7909.68
959.50	7589539.00	390771008.00	390844702.91	7909.68	-2.50	7909.68
959.75	7591516.50	390771008.00	390844741.32	7909.68	-2.50	7909.68
960.00	7593494.00	390771008.00	390844779.73	7909.68	-2.51	7909.68
960.25	7595471.50	390771008.00	390844818.16	7909.68	-2.51	7909.68
960.50	7597449.00	390771008.00	390844856.59	7909.68	-2.51	7909.68
960.75	7599426.50	390771008.00	390844895.04	7909.68	-2.51	7909.68
961.00	7601404.00	390771008.00	390844933.49	7909.68	-2.51	7909.68
961.25	7603381.50	390771008.00	390844971.96	7909.68	-2.51	7909.68
961.50	7605359.00	390771008.00	390845010.43	7909.68	-2.51	7909.68
961.75	7607336.50	390771008.00	390845048.92	7909.68	-2.51	7909.68
962.00	7609314.00	390771008.00	390845087.41	7909.68	-2.51	7909.68
962.25	7611291.50	390771008.00	390845125.92	7909.68	-2.51	7909.68
962.50	7613269.00	390771008.00	390845164.43	7909.68	-2.51	7909.68
962.75	7615246.50	390771008.00	390845202.95	7909.68	-2.51	7909.68
963.00	7617224.00	390771008.00	390845241.49	7909.68	-2.51	7909.68
963.25	7619201.50	390771008.00	390845280.03	7909.68	-2.51	7909.68
963.50	7621179.00	390771008.00	390845318.59	7909.68	-2.51	7909.68
963.75	7623156.50	390771008.00	390845357.15	7909.68	-2.52	7909.68
964.00	7625134.00	390771008.00	390845395.73	7909.68	-2.52	7909.68
964.25	7627111.50	390771008.00	390845434.31	7909.68	-2.52	7909.68
964.50	7629089.00	390771008.00	390845472.91	7909.68	-2.52	7909.68
964.75	7631066.50	390771008.00	390845511.51	7909.68	-2.52	7909.68
965.00	7633044.00	390771008.00	390845550.13	7909.68	-2.52	7909.68
965.25	7635021.50	390771008.00	390845588.75	7909.68	-2.52	7909.68
965.50	7636999.00	390771008.00	390845627.39	7909.68	-2.52	7909.68
965.75	7638976.50	390771008.00	390845666.03	7909.68	-2.52	7909.68
966.00	7640954.00	390771008.00	390845704.69	7909.68	-2.52	7909.68
966.25	7642931.50	390771008.00	390845743.35	7909.68	-2.52	7909.68
966.50	7644909.00	390771008.00	390845782.03	7909.68	-2.52	7909.68
966.75	7646886.50	390771008.00	390845820.71	7909.68	-2.52	7909.68
967.00	7648864.00	390771008.00	390845859.40	7909.68	-2.52	7909.68
967.25	7650841.50	390771008.00	390845898.11	7909.68	-2.52	7909.68
967.50	7652819.00	390771008.00	390845936.82	7909.68	-2.52	7909.68
967.75	7654796.50	390771008.00	390845975.55	7909.68	-2.53	7909.68
968.00	7656774.00	390771008.00	390846014.28	7909.68	-2.53	7909.68
968.25	7658751.50	390771008.00	390846053.03	7909.68	-2.53	7909.68
968.50	7660729.00	390771008.00	390846091.78	7909.68	-2.53	7909.68
968.75	7662706.50	390771008.00	390846130.55	7909.68	-2.53	7909.68
969.00	7664684.00	390771008.00	390846169.32	7909.68	-2.53	7909.68
969.25	7666661.50	390771008.00	390846208.11	7909.68	-2.53	7909.68
969.50	7668639.00	390771008.00	390846246.90	7909.68	-2.53	7909.68
969.75	7670616.50	390771008.00	390846285.71	7909.68	-2.53	7909.68
970.00	7672594.00	390771008.00	390846324.52	7909.68	-2.53	7909.68
970.25	7674571.50	390771008.00	390846363.35	7909.68	-2.53	7909.68
970.50	7676549.00	390771008.00	390846402.18	7909.68	-2.53	7909.68
970.75	7678526.50	390771008.00	390846441.03	7909.68	-2.53	7909.68
971.00	7680504.00	390771008.00	390846479.88	7909.68	-2.53	7909.68
971.25	7682481.50	390771008.00	390846518.75	7909.68	-2.53	7909.68
971.50	7684459.00	390771008.00	390846557.62	7909.68	-2.54	7909.68
971.75	7686436.50	390771008.00	390846596.50	7909.68	-2.54	7909.68
972.00	7688414.00	390771008.00	390846635.40	7909.68	-2.54	7909.68
972.25	7690391.50	390771008.00	390846674.30	7909.68	-2.54	7909.68
972.50	7692369.00	390771008.00	390846713.22	7909.68	-2.54	7909.68
972.75	7694346.50	390771008.00	390846752.14	7909.68	-2.54	7909.68
973.00	7696324.00	390771008.00	390846791.08	7909.68	-2.54	7909.68
973.25	7698301.50	390771008.00	390846830.02	7909.68	-2.54	7909.68
973.50	7700279.00	390771008.00	390846868.98	7909.68	-2.54	7909.68
973.75	7702256.50	390771008.00	390846907.94	7909.68	-2.54	7909.68
974.00	7704234.00	390771008.00	390846946.92	7909.68	-2.54	7909.68
974.25	7706211.50	390771008.00	390846985.90	7909.68	-2.54	7909.68
974.50	7708189.00	390771008.00	390847024.90	7909.68	-2.54	7909.68
974.75	7710166.50	390771008.00	390847063.90	7909.68	-2.54	7909.68
975.00	7712144.00	390771008.00	390847102.92	7909.68	-2.54	7909.68
975.25	7714121.50	390771008.00	390847141.94	7909.68	-2.55	7909.68
975.50	7716099.00	390771008.00	390847180.98	7909.68	-2.55	7909.68
975.75	7718076.50	390771008.00	390847220.02	7909.68	-2.55	7909.68
976.00	7720054.00	390771008.00	390847259.08	7909.68	-2.55	7909.68
976.25	7722031.50	390771008.00	390847298.14	7909.68	-2.55	7909.68
976.50	7724009.00	390771008.00	390847337.22	7909.68	-2.55	7909.68
976.75	7725986.50	390771008.00	390847376.30	7909.68	-2.55	7909.68
977.00	7727964.00	390771008.00	390847415.39	7909.68	-2.55	7909.68
977.25	7729941.50	390771008.00	390847454.50	7909.68	-2.55	7909.68
977.50	7731919.00	390771008.00	390847493.61	7909.68	-2.55	7909.68
977.75	7733896.50	390771008.00	390847532.74	7909.68	-2.55	7909.68
978.00	7735874.00	390771008.00	390847571.87	7909.68	-2.55	7909.68
978.25	7737851.50	390771008.00	390847611.02	7909.68	-2.55	7909.68
978.50	7739829.00	390771008.00	390847650.17	7909.68	-2.55	7909.68
978.75	7741806.50	390771008.00	390847689.34	7909.68	-2.55	7909.68
979.00	7743784.00	390771008.00	390847728.51	7909.68	-2.55	7909.68
979.25	7745761.50	390771008.00	390847767.70	7909.68	-2.56	7909.68
979.50	7747739.00	390771008.00	390847806.89	7909.68	-2.56	7909.68
979.75	7749716.50	390771008.00	390847846.10	7909.68	-2.56	7909.68
980.00	7751694.00	390771008.00	390847885.31	7909.68	-2.56	7909.68
980.25	7753671.50	390771008.00	390847924.54	7909.68	-2.56	7909.68
980.50	7755649.00	390771008.00	390847963.77	7909.68	-2.56	7909.68
980.75	7757626.50	390771008.00	390848003.02	7909.68	-2.56	7909.68
981.00	7759604.00	390771008.00	390848042.27	7909.68	-2.56	7909.68
981.25	7761581.50	390771008.00	390848081.54	7909.68	-2.56	7909.68
981.50	7763559.00	390771008.00	390848120.81	7909.68	-2.56	7909.68
981.75	7765536.50	390771008.00	390848160.10	7909.68	-2.56	7909.68
982.00	7767514.00	390771008.00	390848199.39	7909.68	-2.56	7909.68
982.25	7769491.50	390771008.00	390848238.70	7909.68	-2.56	7909.68
982.50	7771469.00	390771008.00	390848278.01	7909.68	-2.56	7909.68
982.75	7773446.50	390771008.00	390848317.34	7909.68	-2.56	7909.68
983.00	7775424.00	390771008.00	390848356.67	7909.68	-2.57	7909.68
983.25	7777401.50	390771008.00	390848396.01	7909.68	-2.57	7909.68
983.50	7779379.00	390771008.00	390848435.37	7909.68	-2.57	7909.68
983.75	7781356.50	390771008.00	390848474.73	7909.68	-2.57	7909.68
984.00	7783334.00	390771008.00	390848514.11	7909.68	-2.57	7909.68
984.25	7785311.50	390771008.00	390848553.49	7909.68	-2.57	7909.68
984.50	7787289.00	390771008.00	390848592.89	7909.68	-2.57	7909.68
984.75	7789266.50	390771008.00	390848632.29	7909.68	-2.57	7909.68
985.00	7791244.00	390771008.00	390848671.71	7909.68	-2.57	7909.68
985.25	7793221.50	390771008.00	390848711.13	7909.68	-2.57	7909.68
985.50	7795199.00	390771008.00	390848750.57	7909.68	-2.57	7909.68
985.75	7797176.50	390771008.00	390848790.01	7909.68	-2.57	7909.68
986.00	7799154.00	390771008.00	390848829.47	7909.68	-2.57	7909.68
986.25	7801131.50	390771008.00	390848868.93	7909.68	-2.57	7909.68
986.50	7803109.00	390771008.00	390848908.41	7909.68	-2.57	7909.68
986.75	7805086.50	390771008.00	390848947.89	7909.68	-2.58	7909.68
987.00	7807064.00	390771008.00	390848987.39	7909.68	-2.58	7909.68
987.25	7809041.50	390771008.00	390849026.89	7909.68	-2.58	7909.68
987.50	7811019.00	390771008.00	390849066.41	7909.68	-2.58	7909.68
987.75	7812996.50	390771008.00	390849105.93	7909.68	-2.58	7909.68
988.00	7814974.00	390771008.00	390849145.47	7909.68	-2.58	7909.68
988.25	7816951.50	390771008.00	390849185.01	7909.68	-2.58	7909.68
988.50	7818929.00	390771008.00	390849224.57	7909.68	-2.58	7909.68
988.75	7820906.50	390771008.00	390849264.13	7909.68	-2.58	7909.68
989.00	7822884.00	390771008.00	390849303.71	7909.68	-2.58	7909.68
989.25	7824861.50	390771008.00	390849343.29	7909.68	-2.58	7909.68
989.50	7826839.00	390771008.00	390849382.89	7909.68	-2.58	7909.68
989.75	7828816.50	390771008.00	390849422.49	7909.68	-2.58	7909.68
990.00	7830794.00	390771008.00	390849462.11	7909.68	-2.58	7909.68
990.25	7832771.50	390771008.00	390849501.73	7909.68	-2.58	7909.68
990.50	7834749.00	390771008.00	390849541.36	7909.68	-2.58	7909.68
990.75	7836726.50	390771008.00	390849581.01	7909.68	-2.59	7909.68
991.00	7838704.00	390771008.00	390849620.66	7909.68	-2.59	7909.68
991.25	7840681.50	390771008.00	390849660.33	7909.68	-2.59	7909.68
991.50	7842659.00	390771008.00	390849700.00	7909.68	-2.59	7909.68
991.75	7844636.50	390771008.00	390849739.69	7909.68	-2.59	7909.68
992.00	7846614.00	390771008.00	390849779.38	7909.68	-2.59	7909.68
992.25	7848591.50	390771008.00	390849819.09	7909.68	-2.59	7909.68
